,ProductName,CurrentPrice,MRP,Stars,Ratings,Reviews,Processor,RAM,Storage,ImageURL
272,Lenovo IdeaPad 3 Core i3 10th Gen,34990,57990,4.2,334 ,43 ,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70
273,DELL Inspiron Pentium Silver,32999,43494,4.1,33 ,5 ,Intel Pentium Silver Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/l1dwknk0/computer/3/w/s/inspiron-3521-notebook-dell-original-imagcyrhxaybghra.jpeg?q=70
274,ASUS VivoBook 15 (2022) Core i3 10th Gen,32990,49990,4.4,291 ,33 ,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70
275,ASUS VivoBook 15 Ryzen 3 Dual Core,31990,43990,4.3,3144 ,407 ,AMD Ryzen 3 Dual Core Processor,4 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70
276,HP Celeron Dual Core,31490,36865,3.9,102 ,10 ,Intel Celeron Dual Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kyrlifk0/computer/i/5/f/14s-dq3032tu-thin-and-light-laptop-hp-original-imagaxgehrzh4jmw.jpeg?q=70
277,acer Extensa 15 Core i3 11th Gen,32990,55000,4.5,11 ,1 ,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/l1fc0i80/computer/5/x/c/-original-imagczgszcxeyfgg.jpeg?q=70
278,Lenovo IdeaPad 3 Celeron Dual Core 4th Gen,29990,40490,4.1,400 ,30 ,Intel Celeron Dual Core Processor (4th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70
279,DELL Inspiron Ryzen 3 Dual Core 3250U,33990,50173,4.2,217 ,25 ,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70
280,ASUS VivoBook Core i3 11th Gen,34990,52990,4.2,144 ,17 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/l2m78280/computer/z/e/f/-original-imagdx9szs8xz2rk.jpeg?q=70
281,Lenovo IdeaPad 3 15IML05 Core i3 10th Gen,33990,57990,3,4 ,1 ,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,39.62 cm (15.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70
282,acer Aspire 3 Core i3 11th Gen,34999,50000,4.2,30 ,3 ,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kshtxu80/computer/2/a/s/aspire-3-thin-and-light-laptop-acer-original-imag6fvccahrjyv6.jpeg?q=70
283,ASUS Vivobook 14 Core i3 10th Gen,31990,40990,4,89 ,9 ,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/ks4yz680/computer/q/5/z/x409fa-ek617t-thin-and-light-laptop-asus-original-imag5rwhrgjtgkyq.jpeg?q=70
284,HP Pentium Quad Core,34200,39288,4.2,106 ,12 ,Intel Pentium Quad Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kzrbiq80/computer/i/e/g/14s-dq3033tu-thin-and-light-laptop-hp-original-imagbpb2uunyvvhc.jpeg?q=70
285,ASUS VivoBook 15 Core i3 10th Gen,33990,40990,3.7,4328 ,502 ,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/kuvkcy80/computer/o/6/t/na-thin-and-light-laptop-asus-original-imag7wjdg4dvcdya.jpeg?q=70
286,ASUS Vivobook 14 Core i3 10th Gen,32890,46990,4.8,4 ,1 ,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kxhvf680/computer/z/t/g/x415fa-bv341t-laptop-asus-original-imag9xngdpgjkznf.jpeg?q=70
287,ASUS Core i3 10th Gen,31990,45990,3.6,17 ,1 ,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/ks99aq80/computer/o/0/x/vivobook-14-thin-and-light-laptop-asus-original-imag5uy4hhu48k6d.jpeg?q=70
288,Lenovo IdeaPad 3 Core i3 10th Gen,34990,50290,4.1,199 ,17 ,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/ku4ezrk0/computer/f/a/s/14iil05-thin-and-light-laptop-lenovo-original-imag7antbzhywr4z.jpeg?q=70
289,Lenovo IdeaPad Core i3 10th Gen,34490,37990,4.8,4 ,1 ,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kz4gh3k0/computer/1/k/z/ideapad-3-laptop-lenovo-original-imagb79kyxxwsm8u.jpeg?q=70
290,Lenovo IdeaPad 3 Celeron Dual Core,30699,36999,,0,0,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70
291,ASUS Asus Vivobook 15 Pentium Quad Core,29940,36990,3.7,6 ,0 ,Intel Pentium Quad Core Processor,4 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/kzu6efk0/computer/c/i/q/vivobook-15-x515ma-laptop-asus-original-imagbrkkprrt4ntf.jpeg?q=70
292,DELL Vostro Core i3 10th Gen,44290,57858,,0,0,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/krf91u80/computer/2/m/b/na-thin-and-light-laptop-dell-original-imag585xzyrystrc.jpeg?q=70
293,ASUS EeeBook 14 Pentium Silver,30990,40990,4.1,18 ,0 ,Intel Pentium Silver Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/ks3jjbk0/computer/o/j/e/e410ma-ek103ts-thin-and-light-laptop-asus-original-imag5qmmzzufxfde.jpeg?q=70
294,Lenovo Celeron Dual Core 4th Gen,30990,40490,4.1,75 ,11 ,Intel Celeron Dual Core Processor (4th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kwtkxow0/computer/k/8/q/ideapad-3-laptop-lenovo-original-imag9ezknezhv66j.jpeg?q=70
295,acer Dual Core A3020e,31990,32990,4,778 ,107 ,AMD Dual Core Processor,4 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/ktop5e80/computer/r/g/f/extensa-15-laptop-acer-original-imag6zenfhttpkvb.jpeg?q=70
296,Avita Pura E,33990,47990,,0,0,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/l30hmkw0/computer/4/0/s/pura-e-comet-lake-i3-laptop-avita-original-image8ezr4afxxvd.jpeg?q=70
297,Avita Pura E,33990,47990,,0,0,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/l2rwzgw0/computer/q/g/8/pura-e-i3-10th-gen-laptop-avita-original-imagefan6kvmsnhf.jpeg?q=70
298,Avita Pura E,33990,47990,,0,0,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/l30hmkw0/computer/c/r/y/pura-e-comet-lake-i3-laptop-avita-original-image8etfszeshpf.jpeg?q=70
299,DELL Inspiron 14 3000 Core i3 7th Gen,30000,31906,4.1,1972 ,208 ,Intel Core i3 Processor (7th Gen),4 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/jms25jk0/computer/m/z/3/dell-na-laptop-original-imaf9hu6z8yczyqv.jpeg?q=70
300,HP 14q Core i3 7th Gen,33000,35165,4.1,11009 ,1303 ,Intel Core i3 Processor (7th Gen),4 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/joynde80/computer/x/s/r/hp-na-thin-and-light-laptop-original-imafbbagrngqh9gq.jpeg?q=70
301,HP 15q Ryzen 3 Dual Core 2200U,32917,32917,4,352 ,58 ,AMD Ryzen 3 Dual Core Processor,4 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/joen7gw0/computer/a/g/8/hp-na-laptop-original-imafavhgwgugnqgj.jpeg?q=70
302,ASUS ExpertBook Core i3 10th Gen,34649,41990,2.3,3 ,0 ,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/kxc5nrk0/computer/o/t/o/p1545fa-br281-business-laptop-asus-original-imag9tzyg3gjfpxe.jpeg?q=70
303,ASUS Vivobook 14 Core i3 10th Gen,33990,40990,3.2,34 ,8 ,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/ks4yz680/computer/q/5/z/x409fa-ek617t-thin-and-light-laptop-asus-original-imag5rwhrgjtgkyq.jpeg?q=70
304,Lenovo IdeaPad Flex 3 Chromebook Celeron Dual Core,28490,40490,3.5,100 ,19 ,Intel Celeron Dual Core Processor,4 GB LPDDR4X RAM,29.46 cm (11.6 inch) Touchscreen Display,https://rukminim2.flixcart.com/image/312/312/kt39jm80/computer/z/9/w/na-2-in-1-laptop-lenovo-original-imag6ggmgpafwrwn.jpeg?q=70
305,Lenovo Ryzen 3 Dual Core 3250U,34490,36923,3.2,39 ,7 ,AMD Ryzen 3 Dual Core Processor,4 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/ktrk13k0/computer/r/f/g/v15-ada-laptop-lenovo-original-imag7fh6fufy5cjp.jpeg?q=70
306,ASUS Vivobook 14 Pentium Quad Core,33990,39990,4.3,14 ,2 ,Intel Pentium Quad Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kydb3ww0/computer/d/i/r/asus-e410ka-ek103ws-thin-and-light-laptop-asus-original-imagam4kbsnuwttt.jpeg?q=70
307,HP 15q Core i3 7th Gen,32955,32955,4.2,311 ,27 ,Intel Core i3 Processor (7th Gen),4 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/jt4olu80/computer/w/4/y/hp-na-laptop-original-imafeky9abgpgrwq.jpeg?q=70
308,ASUS VivoBook Ultra 14 (2022) Core i5 11th Gen,54990,80990,4.6,54 ,7 ,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kbfeljk0/computer/x/4/d/asus-original-imafss6cbuzbzpgf.jpeg?q=70
309,Lenovo Ideapad Slim 3i (2021) Core i5 11th Gen,50990,74390,4.3,397 ,36 ,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kruyw7k0/computer/a/w/e/na-thin-and-light-laptop-lenovo-original-imag5k4qyjacgkuh.jpeg?q=70
310,DELL Vostro Core i5 11th Gen,54990,80284,3.8,382 ,30 ,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/ku5ufm80/computer/w/a/9/na-thin-and-light-laptop-dell-original-imag7cstqdg5hgzg.jpeg?q=70
311,HP Core i5 11th Gen,53990,70171,4.3,434 ,40 ,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kyt0ya80/computer/s/z/b/-original-imagayc6ahrmg8y7.jpeg?q=70
312,Lenovo Ryzen 3 Dual Core 3250U,34490,36923,3.2,39 ,7 ,AMD Ryzen 3 Dual Core Processor,4 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/ktrk13k0/computer/r/f/g/v15-ada-laptop-lenovo-original-imag7fh6fufy5cjp.jpeg?q=70
313,HP 15q Core i3 7th Gen,32955,32955,4.2,311 ,27 ,Intel Core i3 Processor (7th Gen),4 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/jt4olu80/computer/w/4/y/hp-na-laptop-original-imafeky9abgpgrwq.jpeg?q=70
314,ASUS VivoBook Ultra 14 (2022) Core i5 11th Gen,54990,80990,4.6,54 ,7 ,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kbfeljk0/computer/x/4/d/asus-original-imafss6cbuzbzpgf.jpeg?q=70
315,Lenovo Ideapad Slim 3i (2021) Core i5 11th Gen,50990,74390,4.3,397 ,36 ,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kruyw7k0/computer/a/w/e/na-thin-and-light-laptop-lenovo-original-imag5k4qyjacgkuh.jpeg?q=70
316,DELL Vostro Core i5 11th Gen,54990,80284,3.8,382 ,30 ,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/ku5ufm80/computer/w/a/9/na-thin-and-light-laptop-dell-original-imag7cstqdg5hgzg.jpeg?q=70
317,HP Core i5 11th Gen,53990,70171,4.3,434 ,40 ,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kyt0ya80/computer/s/z/b/-original-imagayc6ahrmg8y7.jpeg?q=70
318,ASUS VivoBook Ultra 14 (2021) Core i5 11th Gen,54990,80990,4.6,54 ,7 ,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kbfeljk0/computer/h/a/s/asus-original-imafss69cdydrwr7.jpeg?q=70
319,Lenovo IdeaPad 3 Core i5 11th Gen,51990,88990,4.2,123 ,7 ,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/krdtlzk0/computer/k/z/z/na-thin-and-light-laptop-lenovo-original-imag56ugmfkzgzkj.jpeg?q=70
320,acer Aspire 7 Core i5 10th Gen,54990,89999,4.4,11919 ,1290 ,Free upgrade to Windows 11 when available,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,https://rukminim2.flixcart.com/image/312/312/kp1imq80/computer/u/b/z/na-gaming-laptop-acer-original-imag3d63hk3h8nm2.jpeg?q=70
321,acer Aspire 7 Ryzen 5 Hexa Core 5500U,54990,89000,4.5,3454 ,448 ,Free upgrade to Windows 11 when available,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 10 Operating System,https://rukminim2.flixcart.com/image/312/312/klcmoi80/computer/q/e/3/na-gaming-laptop-acer-original-imagyhwfgwhkf3vv.jpeg?q=70
322,ASUS VivoBook K15 OLED (2022) Ryzen 5 Hexa Core 5500U,53990,78990,4.4,127 ,12 ,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/l13whow0/computer/o/s/h/-original-imagcqvpmys2cmg3.jpeg?q=70
323,ASUS VivoBook 15 (2022) Core i5 11th Gen,51990,72990,4.3,12 ,0 ,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70
324,ASUS VivoBook Ultra 14 (2021) Core i5 11th Gen,54990,80990,4.6,54 ,7 ,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kbfeljk0/computer/s/z/w/asus-original-imafss69dheakret.jpeg?q=70
325,ASUS VivoBook K15 OLED (2022) Ryzen 5 Hexa Core 5500U,53990,78990,4.5,672 ,92 ,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/l15bxjk0/computer/8/4/i/-original-imagcsyu53jxgtqe.jpeg?q=70
326,ASUS VivoBook 14 (2021) Ryzen 7 Quad Core 3700U,50990,74990,4.5,4 ,0 ,AMD Ryzen 7 Quad Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l2m78280/computer/z/e/f/-original-imagdx9szs8xz2rk.jpeg?q=70
327,acer Aspire 5 Core i5 11th Gen,53290,64999,4,38 ,5 ,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/knhsgi80/computer/u/y/4/na-thin-and-light-laptop-acer-original-imag25zfahpqmyjm.jpeg?q=70
328,acer Aspire 5 Core i5 11th Gen,52990,75999,4.2,204 ,23 ,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kruyw7k0/computer/b/6/w/aspire-5-thin-and-light-laptop-acer-original-imag5k3stszyggb3.jpeg?q=70
329,HP Pavilion x360 Core i3 11th Gen,55990,69267,4.4,67 ,6 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ktketu80/computer/r/f/r/14-dy0050tu-thin-and-light-laptop-hp-original-imag6w29bs32mq2j.jpeg?q=70
330,HP Core i5 11th Gen,54990,66050,4.3,16 ,2 ,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kzrbiq80/computer/v/d/d/15s-fq2626tu-thin-and-light-laptop-hp-original-imagbpb2sztfprgz.jpeg?q=70
331,HP Pavilion Ryzen 5 Hexa Core 5625U,54990,64342,,0,0,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l0zm64w0/computer/m/r/9/14-ec1003au-thin-and-light-laptop-hp-original-imagcnt6wry5pgrf.jpeg?q=70
332,HP Pavilion x360 Core i3 11th Gen,53990,63510,4.6,44 ,2 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kufuikw0/computer/i/o/s/14-dy0003tu-thin-and-light-laptop-hp-original-imag7k25vgcnds5f.jpeg?q=70
333,Lenovo IdeaPad Flex 5 Core i3 11th Gen,53990,79690,4.5,260 ,35 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kll7bm80/computer/k/5/x/na-thin-and-light-laptop-lenovo-original-imagyz3cykx2awtc.jpeg?q=70
334,ASUS VivoBook Flip 14 Core i3 11th Gen,52990,67990,4,17 ,3 ,Intel Core i3 Processor (11th Gen),8 GB LPDDR4X RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kykgb680/computer/4/7/s/tp470ea-ec511ws-thin-and-light-laptop-asus-original-imagaryqadzcap7c.jpeg?q=70
335,Lenovo ThinkBook 13s Core i5 11th Gen,54990,112608,4.2,55 ,8 ,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ktop5e80/computer/x/k/g/thinkbook-13s-thin-and-light-laptop-lenovo-original-imag6zepnbxrwmaf.jpeg?q=70
336,Lenovo ThinkBook 13s Core i5 11th Gen,54990,112608,4.2,55 ,8 ,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktop5e80/computer/x/k/g/thinkbook-13s-thin-and-light-laptop-lenovo-original-imag6zepnbxrwmaf.jpeg?q=70
337,Infinix X1 Series Core i7 10th Gen,50990,69999,4.2,151 ,32 ,Intel Core i7 Processor (10th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kw3v0cw0/computer/7/f/t/inbook-x1-thin-and-light-laptop-infinix-original-imag8vfsvgu6jqxz.jpeg?q=70
338,acer Aspire 5 Ryzen 5 Hexa Core AMD Ryzen 5,51990,65000,4.4,50 ,6 ,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/krf91u80/computer/n/y/q/aspire-5-thin-and-light-laptop-acer-original-imag57xygyzhxaa7.jpeg?q=70
339,Lenovo Core i5 11th Gen,54990,66470,4.4,13 ,1 ,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktrk13k0/computer/t/m/0/v14-itl-gen-2-thin-and-light-laptop-lenovo-original-imag7fh8juwph85h.jpeg?q=70
340,HP 14s Core i5 10th Gen,61990,77996,4.1,33 ,5 ,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kb89ea80/computer/n/m/5/hp-na-thin-and-light-laptop-original-imafsmmghwzzu3mq.jpeg?q=70
341,DELL Vostro Core i5 11th Gen,51990,56126,3.6,516 ,51 ,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/ksyz8280/computer/b/7/0/na-thin-and-light-laptop-dell-original-imag6f5zes6jhdzk.jpeg?q=70
342,HP Ryzen 5 Hexa Core 5500U,51490,55000,4.3,531 ,49 ,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/k7531jk0/computer/e/a/h/hp-original-imafpfs893zu5mhb.jpeg?q=70
343,ASUS Vivobook 15 Core i5 11th Gen,51990,70990,4.5,13 ,0 ,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kgfg2vk0/computer/e/j/f/asus-vivobook-laptop-original-imafwzf5e8awkm9x.jpeg?q=70
344,Nokia PureBook X14 Core i5 10th Gen,53990,90000,4.4,1191 ,264 ,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kvtuxe80/computer/p/2/t/-original-imag8n7ukhkkenas.jpeg?q=70
345,acer Aspire 5 Core i5 11th Gen,54990,69999,4.4,59 ,3 ,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/b/6/w/aspire-5-thin-and-light-laptop-acer-original-imag5k3stszyggb3.jpeg?q=70
346,Lenovo Ideapad 3 Core i5 10th Gen,50490,76890,,0,0,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ki96c280-0/computer/s/g/n/slim3-thin-and-light-laptop-lenovo-original-imafy2vghezz2dtd.jpeg?q=70
347,Lenovo Ideapad Slim 3i (2021) Core i5 11th Gen,53990,81090,4.3,759 ,71 ,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/k/z/z/na-thin-and-light-laptop-lenovo-original-imag56ugmfkzgzkj.jpeg?q=70
348,Infinix INBook X1 Pro Core i7 10th Gen,50990,69999,4.2,151 ,32 ,Intel Core i7 Processor (10th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kw104nk0/computer/r/c/6/inbook-x1-pro-thin-and-light-laptop-infinix-original-imag8shwc4mzhyks.jpeg?q=70
349,Lenovo IdeaPad 3 Core i5 10th Gen,54490,76890,4.3,50 ,3 ,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70
350,MSI Modern 14 Core i5 11th Gen,54990,67990,4.5,4 ,0 ,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kxtaxzk0/computer/q/d/7/modern-14-thin-and-light-laptop-msi-original-imaga6nfaag3afjp.jpeg?q=70
351,DELL Inspiron Ryzen 3 Dual Core 3250U,52632,52632,3.5,4 ,0 ,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kwl0akw0/computer/c/g/l/inspiron-3515-thin-and-light-laptop-dell-original-imag98eczsemx8s2.jpeg?q=70
352,ASUS VivoBook 15 Core i5 10th Gen,51190,63990,4.3,712 ,76 ,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70
353,acer Aspire 5 Core i5 8th Gen,52793,64999,4.5,5594 ,888 ,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/k33c4nk0pkrrdj/computer/x/f/h/acer-na-thin-and-light-laptop-original-imafhnvjqj8pzbze.jpeg?q=70
354,acer Aspire 5 Ryzen 5 Hexa Core 5500U,51990,75999,,0,0,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kw9krrk0/computer/j/b/2/a515-45-thin-and-light-laptop-acer-original-imag8zcwh7uzqrc4.jpeg?q=70
355,ASUS ASUS Vivobook 13 Slate OLED Pentium Quad Core,54990,78990,4,6 ,0 ,Intel Pentium Quad Core Processor,8 GB LPDDR4X RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l01blow0/computer/g/e/w/-original-imagbwwwn5sgrqwf.jpeg?q=70
356,ASUS VivoBook K15 OLED (2022) Ryzen 5 Hexa Core 5500U,53990,78990,4.5,672 ,92 ,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l13whow0/computer/o/s/h/-original-imagcqvpmys2cmg3.jpeg?q=70
357,ASUS Asus Vivobook 15 Core i5 11th Gen,50990,69990,,0,0,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l30hmkw0/computer/w/h/w/vivobook-15-laptop-asus-original-image8ajrucyfea5.jpeg?q=70
358,ASUS VivoBook 14 Core i5 8th Gen,53690,58990,4.5,21 ,3 ,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/k391w280/computer/t/s/k/asus-na-original-imafmewszewzq2yy.jpeg?q=70
